Input 1.000 current 9.9894156e-04 Step 9.9894156e-07 cap_voltage 1.0594389e-03 Current time                 1960
Input 1.000 current 9.9892158e-04 Step 9.9892158e-07 cap_voltage 1.0794175e-03 Current time                 1980
Input 1.000 current 9.9890160e-04 Step 9.9890160e-07 cap_voltage 1.0993958e-03 Current time                 2000
Input 1.000 current 9.9888163e-04 Step 9.9888163e-07 cap_voltage 1.1193736e-03 Current time                 2020
Input 1.000 current 9.9886165e-04 Step 9.9886165e-07 cap_voltage 1.1393510e-03 Current time                 2040
Input 1.000 current 9.9884167e-04 Step 9.9884167e-07 cap_voltage 1.1593280e-03 Current time                 2060
Input 1.000 current 9.9882169e-04 Step 9.9882169e-07 cap_voltage 1.1793047e-03 Current time                 2080
Input 1.000 current 9.9880172e-04 Step 9.9880172e-07 cap_voltage 1.1992809e-03 Current time                 2100
Input 1.000 current 9.9878174e-04 Step 9.9878174e-07 cap_voltage 1.2192567e-03 Current time                 2120
Input 1.000 current 9.9876177e-04 Step 9.9876177e-07 cap_voltage 1.2392321e-03 Current time                 2140
Input 1.000 current 9.9874179e-04 Step 9.9874179e-07 cap_voltage 1.2592072e-03 Current time                 2160
Input 1.000 current 9.9872182e-04 Step 9.9872182e-07 cap_voltage 1.2791818e-03 Current time                 2180
Input 1.000 current 9.9870184e-04 Step 9.9870184e-07 cap_voltage 1.2991560e-03 Current time                 2200
Input 1.000 current 9.9868187e-04 Step 9.9868187e-07 cap_voltage 1.3191298e-03 Current time                 2220
Input 1.000 current 9.9866190e-04 Step 9.9866190e-07 cap_voltage 1.3391033e-03 Current time                 2240
Input 1.000 current 9.9864192e-04 Step 9.9864192e-07 cap_voltage 1.3590763e-03 Current time                 2260
Input 1.000 current 9.9862195e-04 Step 9.9862195e-07 cap_voltage 1.3790489e-03 Current time                 2280
Input 1.000 current 9.9860198e-04 Step 9.9860198e-07 cap_voltage 1.3990212e-03 Current time                 2300
Input 1.000 current 9.9858201e-04 Step 9.9858201e-07 cap_voltage 1.4189930e-03 Current time                 2320
Input 1.000 current 9.9856203e-04 Step 9.9856203e-07 cap_voltage 1.4389644e-03 Current time                 2340
Input 1.000 current 9.9854206e-04 Step 9.9854206e-07 cap_voltage 1.4589354e-03 Current time                 2360
Input 1.000 current 9.9852209e-04 Step 9.9852209e-07 cap_voltage 1.4789061e-03 Current time                 2380
Input 1.000 current 9.9850212e-04 Step 9.9850212e-07 cap_voltage 1.4988763e-03 Current time                 2400
Input 1.000 current 9.9848215e-04 Step 9.9848215e-07 cap_voltage 1.5188461e-03 Current time                 2420
Input 1.000 current 9.9846218e-04 Step 9.9846218e-07 cap_voltage 1.5388156e-03 Current time                 2440
Input 1.000 current 9.9844221e-04 Step 9.9844221e-07 cap_voltage 1.5587846e-03 Current time                 2460
Input 1.000 current 9.9842225e-04 Step 9.9842225e-07 cap_voltage 1.5787532e-03 Current time                 2480
Input 1.000 current 9.9840228e-04 Step 9.9840228e-07 cap_voltage 1.5987215e-03 Current time                 2500
Input 1.000 current 9.9838231e-04 Step 9.9838231e-07 cap_voltage 1.6186893e-03 Current time                 2520
Input 1.000 current 9.9836234e-04 Step 9.9836234e-07 cap_voltage 1.6386568e-03 Current time                 2540
Input 1.000 current 9.9834237e-04 Step 9.9834237e-07 cap_voltage 1.6586238e-03 Current time                 2560
Input 1.000 current 9.9832241e-04 Step 9.9832241e-07 cap_voltage 1.6785904e-03 Current time                 2580
Input 1.000 current 9.9830244e-04 Step 9.9830244e-07 cap_voltage 1.6985567e-03 Current time                 2600
Input 1.000 current 9.9828248e-04 Step 9.9828248e-07 cap_voltage 1.7185225e-03 Current time                 2620
Input 1.000 current 9.9826251e-04 Step 9.9826251e-07 cap_voltage 1.7384879e-03 Current time                 2640
Input 1.000 current 9.9824255e-04 Step 9.9824255e-07 cap_voltage 1.7584530e-03 Current time                 2660
Input 1.000 current 9.9822258e-04 Step 9.9822258e-07 cap_voltage 1.7784176e-03 Current time                 2680
Input 1.000 current 9.9820262e-04 Step 9.9820262e-07 cap_voltage 1.7983819e-03 Current time                 2700
Input 1.000 current 9.9818265e-04 Step 9.9818265e-07 cap_voltage 1.8183457e-03 Current time                 2720
Input 1.000 current 9.9816269e-04 Step 9.9816269e-07 cap_voltage 1.8383092e-03 Current time                 2740
Input 1.000 current 9.9814273e-04 Step 9.9814273e-07 cap_voltage 1.8582722e-03 Current time                 2760
Input 1.000 current 9.9812276e-04 Step 9.9812276e-07 cap_voltage 1.8782348e-03 Current time                 2780
Input 1.000 current 9.9810280e-04 Step 9.9810280e-07 cap_voltage 1.8981971e-03 Current time                 2800
Input 1.000 current 9.9808284e-04 Step 9.9808284e-07 cap_voltage 1.9181589e-03 Current time                 2820
Input 1.000 current 9.9806288e-04 Step 9.9806288e-07 cap_voltage 1.9381204e-03 Current time                 2840
Input 1.000 current 9.9804292e-04 Step 9.9804292e-07 cap_voltage 1.9580814e-03 Current time                 2860
Input 1.000 current 9.9802296e-04 Step 9.9802296e-07 cap_voltage 1.9780421e-03 Current time                 2880
Input 1.000 current 9.9800300e-04 Step 9.9800300e-07 cap_voltage 1.9980023e-03 Current time                 2900
Input 1.000 current 9.9798304e-04 Step 9.9798304e-07 cap_voltage 2.0179622e-03 Current time                 2920
Input 1.000 current 9.9796308e-04 Step 9.9796308e-07 cap_voltage 2.0379216e-03 Current time                 2940
Input 1.000 current 9.9794312e-04 Step 9.9794312e-07 cap_voltage 2.0578807e-03 Current time                 2960
Input 1.000 current 9.9792316e-04 Step 9.9792316e-07 cap_voltage 2.0778393e-03 Current time                 2980
Input 1.000 current 9.9790320e-04 Step 9.9790320e-07 cap_voltage 2.0977976e-03 Current time                 3000
Input 1.000 current 9.9788324e-04 Step 9.9788324e-07 cap_voltage 2.1177554e-03 Current time                 3020
Input 1.000 current 9.9786328e-04 Step 9.9786328e-07 cap_voltage 2.1377129e-03 Current time                 3040
Input 1.000 current 9.9784333e-04 Step 9.9784333e-07 cap_voltage 2.1576700e-03 Current time                 3060
Input 1.000 current 9.9782337e-04 Step 9.9782337e-07 cap_voltage 2.1776266e-03 Current time                 3080
Input 1.000 current 9.9780341e-04 Step 9.9780341e-07 cap_voltage 2.1975829e-03 Current time                 3100
Input 1.000 current 9.9778346e-04 Step 9.9778346e-07 cap_voltage 2.2175387e-03 Current time                 3120
Input 1.000 current 9.9776350e-04 Step 9.9776350e-07 cap_voltage 2.2374942e-03 Current time                 3140
Input 1.000 current 9.9774355e-04 Step 9.9774355e-07 cap_voltage 2.2574493e-03 Current time                 3160
Input 1.000 current 9.9772359e-04 Step 9.9772359e-07 cap_voltage 2.2774039e-03 Current time                 3180
Input 1.000 current 9.9770364e-04 Step 9.9770364e-07 cap_voltage 2.2973582e-03 Current time                 3200
Input 1.000 current 9.9768369e-04 Step 9.9768369e-07 cap_voltage 2.3173120e-03 Current time                 3220
Input 1.000 current 9.9766373e-04 Step 9.9766373e-07 cap_voltage 2.3372655e-03 Current time                 3240
Input 1.000 current 9.9764378e-04 Step 9.9764378e-07 cap_voltage 2.3572186e-03 Current time                 3260
Input 1.000 current 9.9762383e-04 Step 9.9762383e-07 cap_voltage 2.3771712e-03 Current time                 3280
Input 1.000 current 9.9760387e-04 Step 9.9760387e-07 cap_voltage 2.3971235e-03 Current time                 3300
Input 1.000 current 9.9758392e-04 Step 9.9758392e-07 cap_voltage 2.4170754e-03 Current time                 3320
Input 1.000 current 9.9756397e-04 Step 9.9756397e-07 cap_voltage 2.4370268e-03 Current time                 3340
Input 1.000 current 9.9754402e-04 Step 9.9754402e-07 cap_voltage 2.4569779e-03 Current time                 3360
Input 1.000 current 9.9752407e-04 Step 9.9752407e-07 cap_voltage 2.4769286e-03 Current time                 3380
Input 1.000 current 9.9750412e-04 Step 9.9750412e-07 cap_voltage 2.4968788e-03 Current time                 3400
Input 1.000 current 9.9748417e-04 Step 9.9748417e-07 cap_voltage 2.5168287e-03 Current time                 3420
Input 1.000 current 9.9746422e-04 Step 9.9746422e-07 cap_voltage 2.5367782e-03 Current time                 3440
Input 1.000 current 9.9744427e-04 Step 9.9744427e-07 cap_voltage 2.5567273e-03 Current time                 3460
Input 1.000 current 9.9742432e-04 Step 9.9742432e-07 cap_voltage 2.5766759e-03 Current time                 3480
Input 1.000 current 9.9740437e-04 Step 9.9740437e-07 cap_voltage 2.5966242e-03 Current time                 3500
Input 1.000 current 9.9738443e-04 Step 9.9738443e-07 cap_voltage 2.6165721e-03 Current time                 3520
Input 1.000 current 9.9736448e-04 Step 9.9736448e-07 cap_voltage 2.6365196e-03 Current time                 3540
Input 1.000 current 9.9734453e-04 Step 9.9734453e-07 cap_voltage 2.6564667e-03 Current time                 3560
Input 1.000 current 9.9732458e-04 Step 9.9732458e-07 cap_voltage 2.6764133e-03 Current time                 3580
Input 1.000 current 9.9730464e-04 Step 9.9730464e-07 cap_voltage 2.6963596e-03 Current time                 3600
Input 1.000 current 9.9728469e-04 Step 9.9728469e-07 cap_voltage 2.7163055e-03 Current time                 3620
Input 1.000 current 9.9726475e-04 Step 9.9726475e-07 cap_voltage 2.7362510e-03 Current time                 3640
Input 1.000 current 9.9724480e-04 Step 9.9724480e-07 cap_voltage 2.7561961e-03 Current time                 3660
Input 1.000 current 9.9722486e-04 Step 9.9722486e-07 cap_voltage 2.7761408e-03 Current time                 3680
Input 1.000 current 9.9720491e-04 Step 9.9720491e-07 cap_voltage 2.7960851e-03 Current time                 3700
Input 1.000 current 9.9718497e-04 Step 9.9718497e-07 cap_voltage 2.8160289e-03 Current time                 3720
Input 1.000 current 9.9716502e-04 Step 9.9716502e-07 cap_voltage 2.8359724e-03 Current time                 3740
Input 1.000 current 9.9714508e-04 Step 9.9714508e-07 cap_voltage 2.8559155e-03 Current time                 3760
Input 1.000 current 9.9712514e-04 Step 9.9712514e-07 cap_voltage 2.8758582e-03 Current time                 3780
Input 1.000 current 9.9710520e-04 Step 9.9710520e-07 cap_voltage 2.8958005e-03 Current time                 3800
Input 1.000 current 9.9708525e-04 Step 9.9708525e-07 cap_voltage 2.9157424e-03 Current time                 3820
Input 1.000 current 9.9706531e-04 Step 9.9706531e-07 cap_voltage 2.9356839e-03 Current time                 3840
Input 1.000 current 9.9704537e-04 Step 9.9704537e-07 cap_voltage 2.9556250e-03 Current time                 3860
Input 1.000 current 9.9702543e-04 Step 9.9702543e-07 cap_voltage 2.9755657e-03 Current time                 3880
Input 1.000 current 9.9700549e-04 Step 9.9700549e-07 cap_voltage 2.9955060e-03 Current time                 3900
Input 1.000 current 9.9698555e-04 Step 9.9698555e-07 cap_voltage 3.0154459e-03 Current time                 3920
Input 1.000 current 9.9696561e-04 Step 9.9696561e-07 cap_voltage 3.0353854e-03 Current time                 3940
Input 1.000 current 9.9694567e-04 Step 9.9694567e-07 cap_voltage 3.0553245e-03 Current time                 3960
Input 1.000 current 9.9692573e-04 Step 9.9692573e-07 cap_voltage 3.0752632e-03 Current time                 3980
Input 1.000 current 9.9690580e-04 Step 9.9690580e-07 cap_voltage 3.0952015e-03 Current time                 4000
Input 1.000 current 9.9688586e-04 Step 9.9688586e-07 cap_voltage 3.1151394e-03 Current time                 4020
Input 1.000 current 9.9686592e-04 Step 9.9686592e-07 cap_voltage 3.1350769e-03 Current time                 4040
Input 1.000 current 9.9684598e-04 Step 9.9684598e-07 cap_voltage 3.1550140e-03 Current time                 4060
Input 1.000 current 9.9682605e-04 Step 9.9682605e-07 cap_voltage 3.1749507e-03 Current time                 4080
Input 1.000 current 9.9680611e-04 Step 9.9680611e-07 cap_voltage 3.1948871e-03 Current time                 4100
Input 1.000 current 9.9678617e-04 Step 9.9678617e-07 cap_voltage 3.2148230e-03 Current time                 4120
Input 1.000 current 9.9676624e-04 Step 9.9676624e-07 cap_voltage 3.2347585e-03 Current time                 4140
Input 1.000 current 9.9674630e-04 Step 9.9674630e-07 cap_voltage 3.2546936e-03 Current time                 4160
Input 1.000 current 9.9672637e-04 Step 9.9672637e-07 cap_voltage 3.2746283e-03 Current time                 4180
Input 1.000 current 9.9670643e-04 Step 9.9670643e-07 cap_voltage 3.2945626e-03 Current time                 4200
Input 1.000 current 9.9668650e-04 Step 9.9668650e-07 cap_voltage 3.3144965e-03 Current time                 4220
Input 1.000 current 9.9666657e-04 Step 9.9666657e-07 cap_voltage 3.3344301e-03 Current time                 4240
Input 1.000 current 9.9664663e-04 Step 9.9664663e-07 cap_voltage 3.3543632e-03 Current time                 4260
Input 1.000 current 9.9662670e-04 Step 9.9662670e-07 cap_voltage 3.3742959e-03 Current time                 4280
Input 1.000 current 9.9660677e-04 Step 9.9660677e-07 cap_voltage 3.3942282e-03 Current time                 4300
Input 1.000 current 9.9658684e-04 Step 9.9658684e-07 cap_voltage 3.4141602e-03 Current time                 4320
Input 1.000 current 9.9656690e-04 Step 9.9656690e-07 cap_voltage 3.4340917e-03 Current time                 4340
Input 1.000 current 9.9654697e-04 Step 9.9654697e-07 cap_voltage 3.4540228e-03 Current time                 4360
Input 1.000 current 9.9652704e-04 Step 9.9652704e-07 cap_voltage 3.4739536e-03 Current time                 4380
Input 1.000 current 9.9650711e-04 Step 9.9650711e-07 cap_voltage 3.4938839e-03 Current time                 4400
Input 1.000 current 9.9648718e-04 Step 9.9648718e-07 cap_voltage 3.5138138e-03 Current time                 4420
Input 1.000 current 9.9646725e-04 Step 9.9646725e-07 cap_voltage 3.5337434e-03 Current time                 4440
Input 1.000 current 9.9644732e-04 Step 9.9644732e-07 cap_voltage 3.5536725e-03 Current time                 4460
Input 1.000 current 9.9642740e-04 Step 9.9642740e-07 cap_voltage 3.5736012e-03 Current time                 4480
Input 1.000 current 9.9640747e-04 Step 9.9640747e-07 cap_voltage 3.5935296e-03 Current time                 4500
Input 1.000 current 9.9638754e-04 Step 9.9638754e-07 cap_voltage 3.6134575e-03 Current time                 4520
Input 1.000 current 9.9636761e-04 Step 9.9636761e-07 cap_voltage 3.6333850e-03 Current time                 4540
Input 1.000 current 9.9634768e-04 Step 9.9634768e-07 cap_voltage 3.6533122e-03 Current time                 4560
Input 1.000 current 9.9632776e-04 Step 9.9632776e-07 cap_voltage 3.6732389e-03 Current time                 4580
