1.000000e-01,0.000000e+00,0.000000e+00
2.000000e-01,0.000000e+00,0.000000e+00
3.000000e-01,0.000000e+00,0.000000e+00
4.000000e-01,0.000000e+00,0.000000e+00
5.000000e-01,0.000000e+00,0.000000e+00
6.000000e-01,0.000000e+00,0.000000e+00
7.000000e-01,0.000000e+00,0.000000e+00
8.000000e-01,0.000000e+00,0.000000e+00
9.000000e-01,1.000000e+00,0.000000e+00
1.000000e+00,1.000000e+00,9.950661e-03
1.100000e+00,1.000000e+00,1.980231e-02
1.200000e+00,1.000000e+00,2.955592e-02
1.300000e+00,1.000000e+00,3.921248e-02
1.400000e+00,1.000000e+00,4.877295e-02
1.500000e+00,1.000000e+00,5.823829e-02
1.600000e+00,1.000000e+00,6.760944e-02
1.700000e+00,1.000000e+00,7.688735e-02
1.800000e+00,1.000000e+00,8.607293e-02
1.900000e+00,1.000000e+00,9.516711e-02
2.000000e+00,1.000000e+00,1.041708e-01
2.100000e+00,1.000000e+00,1.130849e-01
2.200000e+00,1.000000e+00,1.219103e-01
2.300000e+00,1.000000e+00,1.306479e-01
2.400000e+00,1.000000e+00,1.392985e-01
2.500000e+00,1.000000e+00,1.478630e-01
2.600000e+00,1.000000e+00,1.563424e-01
2.700000e+00,1.000000e+00,1.647373e-01
2.800000e+00,1.000000e+00,1.730487e-01
2.900000e+00,1.000000e+00,1.812774e-01
3.000000e+00,1.000000e+00,1.894243e-01
3.100000e+00,1.000000e+00,1.974900e-01
3.200000e+00,1.000000e+00,2.054755e-01
3.300000e+00,1.000000e+00,2.133816e-01
3.400000e+00,1.000000e+00,2.212090e-01
3.500000e+00,1.000000e+00,2.289584e-01
3.600000e+00,1.000000e+00,2.366308e-01
3.700000e+00,1.000000e+00,2.442268e-01
3.800000e+00,1.000000e+00,2.517473e-01
3.900000e+00,1.000000e+00,2.591929e-01
4.000000e+00,1.000000e+00,2.665644e-01
4.100000e+00,1.000000e+00,2.738626e-01
4.200000e+00,1.000000e+00,2.810881e-01
4.300000e+00,1.000000e+00,2.882418e-01
4.400000e+00,1.000000e+00,2.953242e-01
4.500000e+00,1.000000e+00,3.023362e-01
4.600000e+00,1.000000e+00,3.092784e-01
4.700000e+00,1.000000e+00,3.161516e-01
4.800000e+00,1.000000e+00,3.229563e-01
4.900000e+00,1.000000e+00,3.296934e-01
5.000000e+00,1.000000e+00,3.363634e-01
5.100000e+00,1.000000e+00,3.429670e-01
5.200000e+00,1.000000e+00,3.495049e-01
5.300000e+00,1.000000e+00,3.559777e-01
5.400000e+00,1.000000e+00,3.623862e-01
5.500000e+00,1.000000e+00,3.687309e-01
5.600000e+00,1.000000e+00,3.750124e-01
5.700000e+00,1.000000e+00,3.812315e-01
5.800000e+00,1.000000e+00,3.873886e-01
5.900000e+00,1.000000e+00,3.934845e-01
6.000000e+00,1.000000e+00,3.995197e-01
6.100000e+00,1.000000e+00,4.054949e-01
6.200000e+00,1.000000e+00,4.114106e-01
6.300000e+00,1.000000e+00,4.172675e-01
6.400000e+00,1.000000e+00,4.230661e-01
6.500000e+00,1.000000e+00,4.288069e-01
6.600000e+00,1.000000e+00,4.344907e-01
6.700000e+00,1.000000e+00,4.401179e-01
6.800000e+00,1.000000e+00,4.456891e-01
6.900000e+00,1.000000e+00,4.512048e-01
7.000000e+00,1.000000e+00,4.566657e-01
7.100000e+00,1.000000e+00,4.620722e-01
7.200000e+00,1.000000e+00,4.674250e-01
7.300000e+00,1.000000e+00,4.727245e-01
7.400000e+00,1.000000e+00,4.779712e-01
7.500000e+00,1.000000e+00,4.831657e-01
7.600000e+00,1.000000e+00,4.883086e-01
7.700000e+00,1.000000e+00,4.934002e-01
7.800000e+00,1.000000e+00,4.984412e-01
7.900000e+00,1.000000e+00,5.034321e-01
8.000000e+00,1.000000e+00,5.083733e-01
8.100000e+00,1.000000e+00,5.132653e-01
8.200000e+00,1.000000e+00,5.181086e-01
8.300000e+00,1.000000e+00,5.229037e-01
8.400000e+00,1.000000e+00,5.276512e-01
8.500000e+00,1.000000e+00,5.323513e-01
8.600000e+00,1.000000e+00,5.370048e-01
8.700000e+00,1.000000e+00,5.416119e-01
8.800000e+00,1.000000e+00,5.461731e-01
8.900000e+00,1.000000e+00,5.506890e-01
9.000000e+00,1.000000e+00,5.551600e-01
9.100000e+00,1.000000e+00,5.595864e-01
9.200000e+00,1.000000e+00,5.639688e-01
9.300000e+00,1.000000e+00,5.683076e-01
9.400000e+00,1.000000e+00,5.726032e-01
9.500000e+00,1.000000e+00,5.768561e-01
9.600000e+00,1.000000e+00,5.810667e-01
9.700000e+00,1.000000e+00,5.852353e-01
9.800000e+00,1.000000e+00,5.893625e-01
9.900000e+00,1.000000e+00,5.934486e-01
1.000000e+01,1.000000e+00,5.974941e-01
1.010000e+01,1.000000e+00,6.014993e-01
1.020000e+01,1.000000e+00,6.054646e-01
1.030000e+01,1.000000e+00,6.093905e-01
1.040000e+01,1.000000e+00,6.132773e-01
1.050000e+01,1.000000e+00,6.171255e-01
1.060000e+01,1.000000e+00,6.209353e-01
1.070000e+01,1.000000e+00,6.247073e-01
1.080000e+01,1.000000e+00,6.284417e-01
1.090000e+01,1.000000e+00,6.321390e-01
1.100000e+01,1.000000e+00,6.357994e-01
1.110000e+01,1.000000e+00,6.394235e-01
1.120000e+01,1.000000e+00,6.430114e-01
1.130000e+01,1.000000e+00,6.465637e-01
1.140000e+01,1.000000e+00,6.500806e-01
1.150000e+01,1.000000e+00,6.535626e-01
1.160000e+01,1.000000e+00,6.570098e-01
